user_id,group,click,completed,time_spent,page_views,steps_reached,bounce
2257,A,1,1,98.89,6,6,0
2258,B,0,1,119.79,7,5,0
2259,B,1,1,137.45,3,4,0
2260,A,0,0,23.44,1,3,0
2261,A,1,0,26.0,4,3,0
2262,B,0,0,29.16,3,2,0
2263,B,0,1,136.99,3,4,0
2264,B,1,0,27.35,1,2,0
2265,B,0,1,126.64,6,4,0
2266,A,0,0,29.5,4,2,0
2267,B,0,0,38.04,1,1,0
2268,B,1,0,27.86,1,2,0
2269,A,0,1,131.52,4,6,0
2270,B,1,1,131.13,6,5,0
2271,A,1,1,95.48,8,6,0
2272,A,1,1,112.43,6,5,0
2273,A,1,1,103.4,1,6,0
2274,B,0,0,33.6,1,2,0
2275,B,1,0,30.74,1,3,0
2276,A,0,0,24.52,4,2,0
2277,B,1,1,118.88,2,5,0
2278,B,1,0,36.94,1,3,0
2279,A,1,1,94.13,5,6,0
2280,A,1,1,94.69,6,5,0
2281,B,1,1,131.67,7,5,0
2282,A,1,1,127.23,3,6,0
2283,B,0,0,28.88,1,1,0
2284,B,1,0,35.21,2,2,0
2285,B,1,1,138.73,5,5,0
2286,B,1,0,35.89,1,1,0
2287,A,0,0,21.82,3,3,0
2288,A,0,0,16.36,2,4,0
2289,A,1,1,90.0,5,5,0
2290,A,1,1,104.85,5,6,0
2291,B,1,1,139.78,3,5,0
2292,B,0,0,24.26,2,2,0
2293,A,1,1,116.4,2,5,0
2294,B,1,1,118.5,3,4,0
2295,B,1,1,129.06,7,5,0
2296,B,1,0,35.25,5,1,0
2297,A,1,0,19.38,7,4,0
2298,A,0,1,110.05,6,5,0
2299,A,1,1,103.02,4,6,0
2300,B,0,1,135.05,4,4,0
2301,A,1,0,25.65,1,2,0
2302,A,1,1,108.68,4,6,0
2303,A,0,0,34.91,1,3,0
2304,A,1,1,115.95,7,5,0
2305,A,0,0,19.17,5,4,0
2306,A,1,0,23.4,5,4,0
2307,B,1,0,30.54,3,3,0
2308,B,0,0,31.48,3,2,0
2309,A,1,0,40.0,2,3,0
2310,A,0,0,26.6,6,4,0
2311,B,1,1,107.64,3,5,0
2312,B,0,1,122.57,4,4,0
2313,A,1,1,90.0,4,6,0
2314,A,1,1,104.04,9,6,0
2315,A,0,1,90.0,11,5,0
2316,A,0,1,97.54,5,6,0
2317,B,0,0,21.88,1,2,0
2318,A,0,0,26.69,1,4,0
2319,A,0,0,24.0,3,4,0
2320,A,1,1,111.64,4,5,0
2321,A,1,1,106.75,6,5,0
2322,B,1,0,22.63,1,2,0
2323,B,1,0,34.08,2,1,0
2324,B,1,1,147.22,5,4,0
2325,A,1,1,112.91,2,6,0
2326,A,1,0,21.02,3,4,0
2327,B,0,0,22.43,2,1,0
2328,A,1,1,97.1,7,5,0
2329,A,1,1,113.44,5,5,0
2330,B,1,0,37.44,1,3,0
2331,B,0,0,32.57,3,3,0
2332,B,0,1,136.0,3,4,0
2333,B,0,0,35.25,1,3,0
2334,A,1,0,27.55,3,4,0
2335,A,1,1,100.1,6,5,0
2336,B,1,1,129.74,6,4,0
2337,A,1,0,18.06,3,4,0
2338,B,1,1,128.17,4,4,0
2339,B,1,0,32.99,2,1,0
2340,A,1,0,35.75,5,2,0
2341,B,0,1,114.9,4,4,0
2342,A,0,1,113.78,12,6,0
2343,A,1,1,125.77,6,6,0
2344,A,1,1,117.11,4,5,0
2345,A,1,1,118.0,4,6,0
2346,B,1,1,133.88,5,4,0
2347,A,0,1,123.58,6,6,0
2348,B,1,1,117.13,4,5,0
2349,B,0,0,22.68,3,2,0
2350,B,1,1,127.94,3,5,0
2351,B,0,0,18.03,2,2,0
2352,A,1,0,32.61,4,2,0
2353,A,0,0,32.55,2,3,0
2354,B,1,0,28.4,2,3,0
2355,B,0,1,124.29,5,4,0
2356,A,1,1,107.13,7,6,0
2357,B,1,1,128.52,1,4,0
2358,A,0,0,24.89,3,3,0
2359,B,0,0,34.35,1,2,0
2360,A,0,0,22.79,6,2,0
2361,B,0,1,137.43,1,4,0
2362,B,0,0,33.68,4,3,0
2363,A,1,0,19.75,4,2,0
2364,B,1,0,39.01,2,2,0
2365,B,1,0,22.85,1,3,0
2366,A,1,1,106.89,7,6,0
2367,B,1,1,137.67,6,5,0
2368,A,1,1,99.32,5,6,0
2369,A,1,0,26.17,5,3,0
2370,B,0,0,34.26,6,3,0
2371,B,1,1,119.39,4,5,0
2372,B,1,1,127.28,10,4,0
2373,B,1,1,126.43,3,4,0
2374,B,1,1,122.48,4,5,0
2375,B,1,0,40.0,1,1,0
2376,B,0,0,26.42,1,2,0
2377,A,1,1,120.06,4,5,0
2378,B,0,0,28.64,2,2,0
2379,A,1,1,94.96,6,6,0
2380,B,0,0,31.62,2,1,0
2381,B,1,1,134.49,5,5,0
2382,A,1,1,119.05,3,5,0
2383,B,0,0,40.0,3,2,0
2384,B,1,0,40.0,3,1,0
2385,A,1,1,111.01,5,5,0
2386,B,0,0,27.02,1,3,0
2387,B,1,0,33.72,4,3,0
2388,B,0,1,125.34,4,4,0
2389,A,1,1,119.11,5,5,0
2390,B,0,0,23.22,1,3,0
2391,B,1,0,40.0,1,3,0
2392,B,1,1,136.56,1,5,0
2393,B,0,1,111.16,3,4,0
2394,A,1,1,99.49,6,5,0
2395,A,1,1,117.79,6,5,0
2396,B,1,1,139.76,3,5,0
2397,B,1,0,23.37,2,1,0
2398,A,1,1,116.56,7,6,0
2399,A,1,0,10.37,3,2,1
2400,B,0,0,30.46,4,1,0
2401,A,1,1,121.34,7,6,0
2402,B,1,1,122.48,8,4,0
2403,A,1,1,90.0,9,6,0
2404,A,1,1,109.75,5,6,0
2405,A,0,1,100.74,5,6,0
2406,A,1,1,115.55,9,5,0
2407,B,0,1,119.15,4,4,0
2408,A,1,1,98.73,3,5,0
2409,A,0,0,9.85,2,2,1
2410,B,0,0,32.02,1,2,0
2411,A,0,0,22.87,3,3,0
2412,A,1,0,15.68,2,4,0
2413,B,0,0,32.16,1,2,0
2414,A,1,1,120.32,7,6,0
2415,B,1,1,125.84,3,4,0
2416,B,0,1,130.68,8,5,0
2417,B,1,1,130.73,3,4,0
2418,B,1,1,115.96,2,4,0
2419,A,0,0,38.4,1,4,0
2420,B,1,1,123.29,4,5,0
2421,A,0,0,28.59,2,3,0
2422,A,0,1,117.23,7,6,0
2423,A,1,1,106.32,10,5,0
2424,A,0,1,115.28,6,6,0
2425,A,1,1,110.95,8,5,0
2426,A,1,1,90.99,3,6,0
2427,A,1,1,104.01,5,6,0
2428,A,1,0,19.71,5,3,0
2429,A,0,1,102.46,6,6,0
2430,A,0,1,92.35,6,6,0
2431,B,1,0,37.76,1,2,0
2432,B,1,1,144.02,7,4,0
2433,B,0,0,36.87,1,1,0
2434,A,1,1,123.25,4,6,0
2435,B,1,1,124.55,4,4,0
2436,B,1,1,121.64,3,4,0
2437,B,0,0,26.33,1,2,0
2438,A,1,1,115.73,6,5,0
2439,A,0,1,110.72,9,5,0
2440,A,0,1,107.07,4,5,0
2441,A,1,0,33.07,3,4,0
2442,B,1,1,132.05,11,4,0
2443,B,0,0,25.97,3,1,0
2444,B,1,0,26.91,1,2,0
2445,B,0,0,35.09,3,3,0
2446,A,0,0,31.29,4,3,0
2447,A,1,1,114.62,6,6,0
2448,A,0,0,37.28,2,3,0
2449,B,0,0,40.0,2,3,0
2450,A,0,0,27.09,2,2,0
2451,A,1,1,97.94,8,6,0
2452,B,1,0,23.14,5,1,0
2453,B,1,1,124.13,5,5,0
2454,A,1,1,117.04,4,5,0
2455,A,1,1,129.92,4,6,0
2456,A,0,0,26.92,3,2,0
2457,A,1,1,122.02,7,5,0
2458,A,1,1,105.06,5,6,0
2459,A,1,1,115.47,6,6,0
2460,B,0,0,35.94,1,1,0
2461,B,0,0,19.12,1,3,0
2462,B,1,0,28.52,1,3,0
2463,A,1,1,119.4,4,6,0
2464,B,0,0,32.65,4,1,0
2465,A,1,1,93.64,6,5,0
2466,A,1,1,90.0,9,5,0
2467,B,0,0,28.81,4,3,0
2468,A,0,0,23.5,1,3,0
2469,A,0,1,97.39,4,5,0
2470,B,1,1,129.43,3,5,0
2471,B,1,1,133.06,3,5,0
2472,B,0,1,134.71,5,4,0
2473,A,1,0,7.51,3,3,1
2474,B,0,0,23.11,1,3,0
2475,B,1,1,124.95,5,5,0
2476,A,1,1,114.87,5,6,0
2477,B,1,1,132.89,1,4,0
2478,B,1,0,33.83,1,2,0
2479,B,1,0,28.7,3,1,0
2480,A,1,1,104.07,4,6,0
2481,A,0,0,18.9,2,4,0
2482,A,1,1,117.22,5,5,0
2483,A,1,1,96.95,5,6,0
2484,B,0,1,136.5,6,4,0
2485,A,1,0,25.45,4,2,0
2486,A,1,1,107.46,6,5,0
2487,B,0,0,27.06,3,1,0
2488,B,0,0,22.87,2,3,0
2489,B,0,0,27.11,2,3,0
2490,A,0,1,104.04,4,5,0
2491,A,0,0,7.42,4,3,1
2492,A,1,1,105.63,4,5,0
2493,B,1,1,137.24,4,4,0
2494,B,0,1,133.67,2,4,0
2495,A,1,1,102.05,4,6,0
2496,B,0,1,128.47,1,4,0
2497,B,1,0,27.66,2,3,0
2498,B,1,0,31.89,2,2,0
2499,A,0,0,34.78,3,4,0
2500,B,0,0,36.81,1,3,0
2501,B,1,1,133.21,7,5,0
2502,A,1,1,102.09,8,6,0
2503,A,0,0,29.25,8,4,0
2504,B,1,0,20.88,3,3,0
2505,B,0,0,29.49,3,2,0
2506,A,1,0,28.09,4,2,0
2507,A,0,0,29.18,1,4,0
2508,B,0,0,35.02,2,3,0
2509,B,1,0,32.77,2,3,0
2510,B,1,0,29.83,1,3,0
2511,B,1,0,34.23,3,3,0
2512,A,0,1,96.57,6,6,0
2513,B,0,1,119.55,2,4,0
2514,B,0,0,31.37,3,1,0
2515,A,1,1,110.08,4,5,0
2516,B,1,1,109.74,7,4,0
2517,A,1,1,113.46,6,6,0
2518,B,1,1,135.73,5,5,0
2519,B,0,0,30.54,5,3,0
2520,A,0,0,40.0,1,4,0
2521,A,1,1,99.8,6,6,0
2522,B,1,1,124.39,3,4,0
2523,B,0,1,124.05,3,5,0
2524,B,0,0,30.54,2,3,0
2525,A,0,1,104.06,5,6,0
2526,B,0,0,22.56,2,1,0
2527,A,1,0,20.17,3,4,0
2528,A,1,0,23.32,3,2,0
2529,B,0,0,38.37,1,1,0
2530,A,1,1,134.43,5,6,0
2531,B,1,1,141.35,5,5,0
2532,B,0,1,120.25,7,4,0
2533,B,0,1,121.04,8,5,0
2534,B,0,1,126.41,4,4,0
2535,B,1,0,40.0,1,3,0
2536,A,1,1,106.01,6,6,0
2537,A,1,0,14.71,5,3,1
2538,B,0,0,27.99,1,2,0
2539,B,0,0,35.54,2,1,0
2540,A,0,0,28.83,4,4,0
2541,A,0,1,105.6,7,6,0
2542,A,1,1,116.2,4,6,0
2543,A,1,1,90.0,6,5,0
2544,B,0,0,31.62,5,2,0
2545,B,0,0,36.16,3,1,0
2546,A,1,1,98.01,4,6,0
2547,B,1,1,119.64,4,4,0
2548,A,1,1,90.0,5,6,0
2549,B,1,0,40.0,1,2,0
2550,A,1,0,18.96,5,3,0
2551,B,1,0,32.45,4,1,0
2552,A,0,0,28.23,1,3,0
2553,A,1,0,34.58,2,3,0
2554,B,1,1,126.46,4,4,0
2555,A,1,1,101.53,5,6,0
2556,B,0,0,32.04,2,2,0
2557,B,1,1,140.84,6,5,0
2558,A,1,1,105.96,6,6,0
2559,B,0,0,25.27,4,2,0
2560,B,1,1,112.59,9,4,0
2561,B,0,0,23.67,1,3,0
2562,B,0,0,36.19,1,3,0
2563,B,1,0,29.08,4,2,0
2564,A,1,1,100.71,5,6,0
2565,B,0,0,26.7,1,3,0
2566,B,1,0,31.51,2,2,0
2567,B,1,0,29.56,2,2,0
2568,B,1,0,29.36,1,2,0
2569,B,0,0,39.1,1,3,0
2570,A,1,0,34.77,2,2,0
2571,B,0,1,111.9,7,4,0
2572,A,0,1,111.93,9,6,0
2573,A,1,1,98.68,6,5,0
2574,A,1,1,105.02,1,5,0
2575,A,0,1,111.71,5,6,0
2576,B,1,1,125.87,9,4,0
2577,A,1,1,110.77,6,6,0
2578,A,1,1,116.08,4,5,0
2579,B,1,1,130.95,6,5,0
2580,B,1,0,27.12,1,3,0
2581,B,1,0,27.22,1,2,0
2582,A,1,1,90.72,3,5,0
2583,B,0,0,25.88,1,1,0
2584,B,1,1,147.62,2,4,0
2585,A,1,1,98.5,5,6,0
2586,B,1,0,23.84,1,2,0
2587,B,0,0,32.92,3,1,0
2588,B,1,1,126.9,3,4,0
2589,B,0,0,29.83,2,1,0
2590,A,1,1,124.91,6,5,0
2591,B,1,1,133.49,6,5,0
2592,B,1,1,122.7,4,4,0
2593,A,0,0,21.03,5,2,0
2594,B,1,0,27.98,1,2,0
2595,A,1,0,30.12,4,4,0
2596,B,1,1,124.92,4,4,0
2597,A,0,1,90.0,8,5,0
2598,A,1,1,107.42,6,5,0
2599,A,1,1,90.0,3,6,0
2600,A,1,1,134.21,5,5,0
2601,B,1,0,25.21,2,2,0
2602,A,1,1,106.06,6,5,0
2603,B,0,1,130.58,2,5,0
2604,A,1,1,104.54,8,5,0
2605,A,1,1,104.52,1,6,0
2606,A,1,1,113.06,7,5,0
2607,B,1,1,143.26,5,4,0
2608,A,1,1,117.21,3,5,0
2609,B,0,0,39.87,1,2,0
2610,B,0,0,24.72,4,1,0
2611,B,0,0,32.9,3,1,0
2612,B,0,0,31.93,1,1,0
2613,B,0,0,33.11,1,3,0
2614,B,0,0,39.26,1,3,0
2615,B,1,1,125.79,2,5,0
2616,B,0,0,28.57,1,2,0
2617,B,1,1,133.34,6,4,0
2618,A,1,1,90.0,8,6,0
2619,A,0,0,22.34,3,4,0
2620,A,1,1,106.39,6,5,0
2621,A,1,1,96.96,7,6,0
2622,A,0,0,31.4,1,2,0
2623,B,1,0,24.63,1,3,0
2624,B,1,0,30.18,2,2,0
2625,B,0,0,32.76,2,3,0
2626,B,0,1,141.53,2,5,0
2627,B,0,0,30.94,1,2,0
2628,B,1,0,36.62,2,1,0
2629,B,1,0,35.2,1,1,0
2630,A,0,1,109.48,6,5,0
2631,A,1,0,16.37,3,2,0
2632,A,1,1,90.79,3,6,0
2633,A,1,1,109.28,2,6,0
2634,B,1,1,122.57,5,5,0
2635,B,0,0,36.52,2,1,0
2636,B,1,1,135.46,4,4,0
2637,A,1,1,105.78,2,6,0
2638,B,1,0,24.05,2,3,0
2639,B,0,0,34.06,4,2,0
2640,B,0,0,24.89,3,1,0
2641,A,1,1,98.9,5,6,0
2642,B,1,1,118.21,4,4,0
2643,A,1,0,23.03,5,2,0
2644,A,0,0,32.19,3,3,0
2645,A,1,1,107.94,7,6,0
2646,A,0,1,102.68,4,5,0
2647,B,0,1,112.74,4,4,0
2648,A,0,0,27.86,1,2,0
2649,A,1,0,18.54,4,2,0
2650,B,1,1,129.18,2,5,0
2651,B,1,0,28.87,2,2,0
2652,A,1,1,118.06,3,6,0
2653,B,0,0,30.06,1,3,0
2654,A,0,0,23.59,3,4,0
2655,A,1,0,27.4,3,2,0
2656,A,1,1,133.28,7,6,0
2657,A,1,1,118.66,5,5,0
2658,B,0,0,30.47,1,1,0
2659,A,1,0,24.02,1,3,0
2660,B,1,0,27.85,2,2,0
2661,B,0,0,25.3,1,1,0
2662,B,1,0,27.68,2,3,0
2663,B,1,1,120.28,7,5,0
2664,A,1,1,115.84,6,6,0
2665,B,1,0,24.57,3,2,0
2666,A,0,0,33.33,1,4,0
2667,B,1,1,135.52,3,5,0
2668,B,1,1,128.21,1,4,0
2669,A,1,1,108.0,3,5,0
2670,A,0,0,20.1,1,2,0
2671,A,1,1,111.24,5,6,0
2672,B,0,0,37.53,1,3,0
2673,B,1,1,120.97,5,4,0
2674,A,1,1,90.0,5,5,0
2675,A,1,1,116.44,5,6,0
2676,A,0,0,26.27,5,3,0
2677,A,0,1,94.56,15,5,0
2678,B,1,1,120.67,2,4,0
2679,A,1,1,97.69,4,6,0
2680,A,0,1,99.31,5,5,0
2681,A,1,1,104.12,6,5,0
2682,A,0,0,22.13,3,3,0
2683,B,1,1,121.49,3,5,0
2684,A,0,0,18.69,2,4,0
2685,B,0,0,29.63,7,3,0
2686,A,0,0,25.17,3,4,0
2687,A,1,0,21.79,2,4,0
2688,B,1,0,37.95,2,3,0
2689,A,0,0,27.56,7,4,0
2690,B,1,1,112.09,7,5,0
2691,B,1,0,34.14,1,2,0
2692,A,0,0,28.24,2,3,0
2693,B,0,0,28.39,2,1,0
2694,B,0,1,113.05,6,4,0
2695,B,1,1,128.08,3,4,0
2696,B,0,1,127.92,2,4,0
2697,B,0,0,24.27,5,1,0
2698,B,1,0,22.29,1,3,0
2699,B,1,1,127.12,1,5,0
2700,B,1,1,125.67,2,5,0
2701,A,1,1,102.99,4,6,0
2702,A,0,0,23.42,2,2,0
2703,B,0,0,24.38,1,1,0
2704,A,0,0,20.96,1,3,0
2705,B,0,0,34.2,3,1,0
2706,B,1,1,124.5,3,4,0
2707,A,0,1,90.0,4,6,0
2708,B,1,1,123.27,3,4,0
2709,B,0,0,24.58,1,1,0
2710,B,1,0,32.6,3,3,0
2711,B,0,1,131.19,4,5,0
2712,A,1,1,90.0,7,5,0
2713,B,1,1,135.59,3,5,0
2714,B,0,0,24.33,3,1,0
2715,B,1,0,40.0,4,2,0
2716,A,1,0,23.66,1,3,0
2717,B,1,0,23.52,1,2,0
2718,A,0,0,16.01,1,2,0
2719,A,1,1,112.18,11,6,0
2720,B,1,1,124.09,3,5,0
2721,B,1,0,30.42,4,2,0
2722,A,1,1,127.35,6,5,0
2723,B,1,0,26.8,2,2,0
2724,A,1,1,108.72,2,5,0
2725,A,1,1,125.04,4,6,0
2726,B,1,1,130.71,3,4,0
2727,B,0,0,21.36,4,2,0
2728,A,0,1,114.06,1,5,0
2729,A,1,1,94.04,3,6,0
2730,A,1,1,124.88,6,5,0
2731,A,1,1,98.13,1,6,0
2732,B,1,1,150.0,3,4,0
2733,B,0,1,142.67,3,5,0
2734,B,1,1,120.03,8,4,0
2735,B,1,0,31.12,2,2,0
2736,B,1,0,35.52,1,3,0
2737,A,0,1,117.4,1,6,0
2738,B,0,0,33.65,3,2,0
2739,B,1,0,38.51,3,1,0
2740,B,1,1,126.77,4,4,0
2741,B,0,0,28.8,2,2,0
2742,B,1,1,124.53,5,4,0
2743,A,1,1,118.3,4,6,0
2744,A,0,0,26.56,2,2,0
2745,A,0,0,26.04,2,3,0
2746,B,0,1,135.95,4,5,0
2747,A,0,0,9.64,5,2,1
2748,A,0,1,111.72,8,6,0
2749,B,1,0,32.31,1,2,0
2750,B,1,1,144.69,5,4,0
2751,B,1,0,21.83,1,3,0
2752,A,0,0,34.9,2,2,0
2753,A,0,0,24.53,5,4,0
2754,B,1,1,132.89,7,4,0
2755,B,0,1,144.76,2,4,0
2756,A,1,1,114.73,2,5,0
2757,A,1,1,112.8,6,6,0
2758,B,0,0,32.45,1,1,0
2759,B,1,0,28.1,3,2,0
2760,A,0,0,23.8,2,3,0
2761,B,1,0,26.71,3,1,0
2762,A,0,1,107.47,5,5,0
2763,A,1,1,90.0,5,5,0
2764,A,1,0,27.0,5,4,0
2765,A,0,1,106.54,4,5,0
2766,B,1,1,124.64,5,5,0
2767,B,1,1,130.2,8,4,0
2768,A,1,1,90.8,5,5,0
2769,A,0,0,37.5,1,4,0
2770,A,1,1,106.77,10,5,0
2771,A,1,1,106.25,7,5,0
2772,A,1,1,96.42,4,6,0
2773,B,1,0,31.14,4,1,0
2774,B,0,0,39.32,2,1,0
2775,B,1,0,37.22,1,2,0
2776,B,1,1,136.54,5,5,0
2777,A,1,1,114.56,3,6,0
2778,A,1,0,21.49,4,4,0
2779,A,0,0,13.85,3,4,1
2780,A,1,1,105.59,6,5,0
2781,A,0,0,22.35,4,4,0
2782,B,1,1,138.49,8,5,0
2783,A,1,0,26.17,3,4,0
2784,B,0,1,144.12,2,5,0
2785,B,1,1,139.97,2,4,0
2786,B,0,0,28.26,2,3,0
2787,B,0,0,20.23,1,3,0
2788,A,1,1,124.63,3,6,0
2789,B,1,0,39.16,1,1,0
2790,B,0,0,22.8,2,3,0
2791,B,1,1,143.09,7,4,0
2792,A,1,1,112.59,8,5,0
2793,A,1,1,109.93,3,6,0
2794,A,1,1,127.38,7,6,0
2795,B,0,0,39.07,1,1,0
2796,B,1,0,34.91,1,3,0
2797,A,1,0,27.31,2,4,0
2798,B,0,0,34.7,1,2,0
2799,A,1,1,103.2,7,5,0
2800,A,1,0,23.61,2,3,0
2801,B,0,1,118.98,8,5,0
2802,B,1,0,29.0,3,2,0
2803,B,0,0,28.8,1,1,0
2804,B,0,1,121.65,5,5,0
2805,A,1,1,109.64,6,5,0
2806,A,1,1,104.11,4,5,0
2807,A,1,0,27.52,6,2,0
2808,A,1,1,90.0,6,6,0
2809,A,0,1,106.64,5,6,0
2810,B,0,0,31.79,2,3,0
2811,A,1,0,21.83,2,3,0
2812,A,1,1,105.93,4,6,0
2813,A,0,1,90.0,5,6,0
2814,B,0,0,33.14,1,3,0
2815,B,1,0,34.89,2,2,0
2816,B,1,1,132.94,1,5,0
2817,B,1,1,138.39,5,5,0
2818,A,0,0,25.41,4,3,0
2819,A,1,1,113.74,7,5,0
2820,B,0,0,31.94,1,2,0
2821,B,1,1,134.88,3,5,0
2822,A,1,1,90.0,9,6,0
2823,A,1,0,17.74,3,3,0
2824,B,0,0,40.0,5,2,0
2825,B,1,1,103.4,7,5,0
2826,B,0,0,30.16,1,3,0
2827,B,1,1,139.72,6,4,0
2828,A,1,1,106.88,11,6,0
2829,A,1,1,103.14,3,5,0
2830,A,1,0,24.91,1,3,0
2831,B,1,0,28.88,4,3,0
2832,B,1,0,31.19,1,2,0
2833,A,1,1,99.8,5,5,0
2834,A,1,1,121.3,5,6,0
2835,A,0,0,33.96,6,4,0
2836,A,0,1,106.4,1,5,0
2837,B,1,1,114.14,8,4,0
2838,A,1,1,101.71,7,6,0
2839,A,0,0,22.71,2,3,0
2840,A,1,0,27.54,4,3,0
2841,A,0,0,16.94,3,3,0
2842,A,0,0,18.62,5,4,0
2843,A,1,1,114.13,7,5,0
2844,A,1,1,119.27,5,6,0
2845,B,0,1,121.78,1,5,0
2846,B,0,0,23.0,2,1,0
2847,B,1,1,150.0,2,4,0
2848,B,1,0,35.7,2,1,0
2849,A,1,1,104.8,6,6,0
2850,B,0,0,36.21,1,1,0
2851,B,0,0,30.25,2,3,0
2852,A,0,1,118.41,11,5,0
2853,A,1,1,109.91,2,5,0
2854,B,0,1,128.91,4,5,0
2855,B,0,0,30.32,1,2,0
2856,A,1,1,90.63,7,6,0
2857,B,1,0,40.0,2,3,0
2858,A,0,0,17.41,4,2,0
2859,A,0,0,14.48,3,2,1
2860,A,1,1,105.45,4,6,0
2861,A,1,0,17.27,3,2,0
2862,B,1,0,30.69,1,2,0
2863,A,1,0,28.81,4,4,0
2864,A,0,1,119.94,4,5,0
2865,B,1,1,136.15,5,5,0
2866,A,0,0,21.86,4,2,0
2867,B,0,1,128.5,7,4,0
2868,B,1,1,132.08,3,4,0
2869,B,0,0,20.45,2,2,0
2870,A,1,1,114.85,2,6,0
2871,B,1,1,113.43,2,5,0
2872,B,1,0,40.0,1,1,0
2873,A,1,1,103.15,7,5,0
2874,B,0,0,29.89,2,3,0
2875,B,1,0,26.38,2,2,0
2876,B,0,0,27.22,1,3,0
2877,B,0,0,40.0,2,1,0
2878,B,1,1,137.4,1,5,0
2879,A,0,1,90.0,6,6,0
2880,B,1,0,40.0,5,2,0
2881,B,1,0,38.16,1,1,0
2882,A,1,1,104.63,6,6,0
2883,A,1,1,111.68,13,5,0
2884,A,1,0,23.9,3,3,0
2885,B,0,1,147.73,1,4,0
2886,A,1,1,98.44,7,5,0
2887,B,1,1,129.46,8,4,0
2888,B,0,1,123.72,1,4,0
2889,A,1,0,13.97,4,2,1
2890,A,0,1,134.3,7,6,0
2891,B,1,0,23.91,1,2,0
2892,A,1,1,110.64,8,6,0
2893,B,0,0,20.56,1,2,0
2894,A,1,1,103.21,8,5,0
2895,A,0,0,26.95,4,3,0
2896,A,1,1,98.1,5,6,0
2897,B,1,1,133.87,8,5,0
2898,A,1,1,104.77,4,5,0
2899,B,1,1,139.6,4,5,0
2900,B,0,0,39.17,1,3,0
2901,B,1,1,122.13,2,4,0
2902,B,0,0,31.46,2,3,0
2903,A,0,0,25.28,2,2,0
2904,B,1,1,134.19,4,4,0
2905,B,1,0,31.09,2,3,0
2906,A,0,0,25.33,1,2,0
2907,B,0,0,29.54,1,2,0
2908,A,1,1,109.38,2,5,0
2909,B,1,0,38.79,1,2,0
2910,A,1,1,115.75,6,5,0
2911,B,0,1,135.01,5,4,0
2912,A,1,0,29.06,1,3,0
2913,B,0,0,30.08,6,3,0
2914,B,1,1,131.19,5,4,0
2915,A,1,0,16.4,1,3,0
2916,A,1,0,32.88,1,4,0
2917,A,1,1,90.0,7,6,0
2918,A,1,1,106.95,4,5,0
2919,B,1,1,139.41,7,4,0
2920,B,1,1,114.36,2,4,0
2921,A,1,1,112.8,4,5,0
2922,B,1,1,121.19,3,4,0
2923,A,0,1,103.57,6,6,0
2924,A,1,1,119.35,5,6,0
2925,B,1,0,32.19,1,2,0
2926,B,0,1,107.66,5,4,0
2927,B,0,0,25.14,1,3,0
2928,B,1,0,36.85,2,3,0
2929,B,0,0,33.69,1,1,0
2930,B,0,1,145.48,3,5,0
2931,B,0,0,40.0,4,3,0
2932,A,1,1,103.89,5,6,0
2933,A,1,1,138.04,4,5,0
2934,A,1,1,108.29,6,5,0
2935,A,1,0,17.26,2,4,0
2936,A,0,0,19.56,2,3,0
2937,B,1,1,105.43,1,4,0
2938,A,0,0,35.25,2,3,0
2939,A,1,1,127.14,4,6,0
2940,A,0,0,16.89,6,2,0
2941,A,1,1,105.27,4,5,0
2942,A,1,1,109.15,5,6,0
2943,A,1,0,17.28,3,3,0
2944,A,0,1,90.0,1,5,0
2945,B,1,1,125.9,4,4,0
2946,B,1,0,29.07,1,3,0
2947,A,1,1,103.34,4,5,0
2948,B,0,0,32.34,4,1,0
2949,B,0,0,39.58,2,3,0
2950,B,1,0,29.18,3,2,0
2951,B,1,0,32.02,2,2,0
2952,A,1,0,29.09,2,4,0
2953,B,1,0,34.32,4,3,0
2954,B,1,0,27.31,2,1,0
2955,B,0,1,128.96,5,4,0
2956,A,1,1,114.57,8,5,0
2957,A,1,1,94.46,5,5,0
2958,A,1,1,123.16,4,5,0
2959,A,0,0,34.02,3,2,0
2960,A,0,0,18.94,1,4,0
2961,A,0,0,25.36,3,4,0
2962,A,1,1,115.71,7,5,0
2963,B,1,0,27.73,2,1,0
2964,B,1,0,33.89,3,1,0
2965,B,1,1,129.63,5,5,0
2966,A,1,1,90.38,4,5,0
2967,A,0,0,27.21,2,4,0
2968,A,0,0,16.3,5,2,0
2969,A,0,1,119.27,5,5,0
2970,A,1,1,99.95,2,5,0
2971,B,0,0,30.03,3,2,0
2972,B,1,0,39.23,3,1,0
2973,A,1,0,27.47,3,4,0
2974,A,0,0,16.44,4,4,0
2975,A,1,1,95.82,7,5,0
2976,A,1,1,100.81,3,6,0
2977,B,1,1,131.95,8,5,0
2978,A,0,0,26.51,3,4,0
2979,A,0,0,18.1,2,4,0
2980,A,1,1,93.99,5,6,0
2981,A,0,0,25.97,6,2,0
2982,B,1,0,29.91,2,2,0
2983,A,1,1,133.89,4,5,0
2984,A,0,0,24.26,3,3,0
2985,B,0,0,40.0,1,1,0
2986,B,0,1,116.3,4,4,0
2987,B,1,1,112.27,4,4,0
2988,A,1,0,16.16,1,3,0
2989,A,1,1,122.27,6,6,0
2990,B,0,0,40.0,1,3,0
2991,B,1,1,120.18,6,5,0
